"italian catch huge wel catfish ; be it a record ?"	"2161"	"wrongClass"
"Isis leader Abu Bakr al-Baghdadi 's ` wife and son detain in Lebanon '"	"2360"	"unrelated"
"Kim Jong-un so Fat he injure he ankle"	"1097"	"unrelated"
"dump woman spend a week in KFC to get over ex"	"1805"	"unrelated"
"UPDATE : Internet report of Ebola outbreak in Purdon not true"	"1277"	"unrelated"
"nypd to issue ticket instead of arrest for weed possession , report say"	"269"	"unrelated"
"Video message service verify timing of CNN audio recording"	"900"	"unrelated"
"BATMAN VS. SUPERMAN BATMOBILE STOLEN"	"1313"	"wrongClass"
"miss mexican student ` not find in mass grave '"	"1156"	"wrongClass"
"boy who suffer powerful electric shock claim he now have ` superpower ' like x-men 's Magneto as metal object stick to he"	"1503"	"unrelated"
"watch : US marine survive Taliban sniper headshot in Afghanistan"	"305"	"wrongClass"
"who say report of suspect Ebola case in Iraq be untrue"	"2075"	"wrongClass"
"KANE 's FUTURE in WINNIPEG in DOUBT ?"	"484"	"unrelated"
"how do Fake Chinese News site Dupe Washington Post , Atlantic , BBC ?"	"322"	"unrelated"
"ISIL Beheads American Photojournalist in Iraq"	"2277"	"unrelated"
"Alleged Ottawa gunman : what we know so far about Michael Zehaf-Bibeau"	"2214"	"wrongClass"
"shocking moment show ` adulteress ' strip naked and beat in busy shopping centre"	"1334"	"wrongClass"
"#HairGate : iPhone 6 customer be complain that the Phone be Ripping out they hair"	"513"	"unrelated"
"` Nasa confirm Earth Will experience 6 day of total darkness in December ' Fake News Story go viral"	"403"	"wrongClass"
"scientist Doubt that Meteor Caused Crater in Nicaragua"	"1817"	"unrelated"
"the Apple Watch have a low-power mode that only tell the time"	"1058"	"unrelated"
"Christian Bale be Steve Jobs"	"1157"	"wrongClass"
"Video show isil beheading of photojournalist James Foley"	"2525"	"unrelated"
"russian man wake up to find he Testicles have be Stolen"	"1015"	"unrelated"
"there have be a shooting at the War Memorial on Parliament Hill . Unconfirmed report say a soldier be shoot ."	"170"	"unrelated"
"CNN Expert on Brown Audio : at First I Thought ` someone 's try to Punk CNN '"	"1817"	"wrongClass"
"Weather reporter Caught write he name in the Snow be NOT Ready to go on camera -lrb- update -rrb-"	"1968"	"wrongClass"
"Isis Syria News : Video show US Airdropped Weapons and Grenades ` capture by islamic state '"	"1938"	"unrelated"
"ISIS Militants allegedly contract ebola"	"1175"	"wrongClass"
"mirfield man 's tear of joy after lose voicemail of wife retrieve"	"996"	"wrongClass"
"Google to buy Redwood City office for $ 585m"	"1476"	"unrelated"
"why the most expensive Apple Watch will probably cost around $ 10,000"	"2211"	"unrelated"
"Isis Syria News : iraqi pilot ` train Isis Fighters ' to fly Captured Planes"	"162"	"wrongClass"
"Meteorite make big crater in Nicaragua , government say"	"345"	"unrelated"
"boy who suffer powerful electric shock claim he now have ` superpower ' like x-men 's Magneto as metal object stick to he"	"308"	"unrelated"
"what we Know about Kim Yo Jong , who May Control North Korea"	"2048"	"wrongClass"
"Judd Nelson rebuff Internet rumor that he die of a drug overdose ."	"2481"	"unrelated"
"small Meteorite hit Managua"	"1071"	"unrelated"
"kc hospital : patient do not have symptom profile of Ebola"	"2127"	"wrongClass"
"north korean dictator Kim Jong-Un to open restaurant in Scotland"	"1336"	"unrelated"
"Tiger Woods ' agent shoot down report of fail drug test"	"173"	"unrelated"
"Cheese addiction break Kim Jong-un 's ankle"	"2210"	"unrelated"
"british hostage David Haines behead by islamic state terrorist"	"331"	"unrelated"
"Marine get Shot in the Head , walk away"	"709"	"unrelated"
"nun give birth , intend to keep baby"	"1480"	"unrelated"
"that Story about a Catholic Priest Dying , see God as a Woman , and come back to Life ? it be almost definitely fake"	"398"	"unrelated"
"islamic state Flying three jet in Syria"	"487"	"unrelated"
"second person rush to hospital with ebola symptom after contact with ` patient zero ' Thomas Duncan"	"224"	"unrelated"
"Apple Watch pricing to reportedly Start at $ 500 for Stainless Steel , $ 4,000 for gold"	"1425"	"wrongClass"
"do ISIS Have Ebola ? probably not ! Media Reports it anyway"	"508"	"unrelated"
"Apple in talk to become launch partner for cable-free HBO now service"	"2306"	"unrelated"
"explosion report near the nicaraguan capital attribute to meteorite impact , but expert , include NASA , cast doubt on claim"	"1722"	"wrongClass"
"Ottawa investigate report that Isis have capture canadian-israeli woman"	"276"	"wrongClass"
"First Human Death Confirmed from Eating GMO -lsb- Satire -rsb-"	"578"	"unrelated"
"US hostage Luke Somers die after rescue bid"	"1165"	"unrelated"
"picture : heroic sergeant-at-arm , 58 , walk through Parliament gun in hand just moment after he kill gunman Michael Zehaf-Bibeau"	"2104"	"unrelated"
"Kim Jong ill ? analyst say 27-year-old sister Kim Yo Jong may be run North Korea -lrb- video -rrb-"	"2034"	"unrelated"
"one of ` Taliban five ' in Bowe Bergdahl swap allegedly return to militancy"	"2524"	"unrelated"
"hostage David Haines ' murder ` Evil ' , PM say"	"2034"	"unrelated"
"so , there Might be a rat infestation at Vogue"	"1149"	"wrongClass"
"fear journalist James Wright Foley behead by islamic state jihadist in ` message ' to United States"	"2127"	"unrelated"
"rumor : Stainless Steel Apple Watch Will cost $ 500 , Gold $ 4,000"	"698"	"unrelated"
"Pizza delivery man get $ 2,000 tip"	"1940"	"unrelated"
"former PGA tour player : Tiger Woods suspend for drug test failure"	"1826"	"unrelated"
"Christian Bale Pulls out of Upcoming Steve Jobs Biopic"	"1368"	"unrelated"
"dog find abandon at scottish train station with suitcase of belongings"	"487"	"unrelated"
"Canterbury Christ Church University student Jess Smith , from Chatham , star as Teletubbies ' sun"	"2076"	"wrongClass"
"lawmaker say ` at Least 10 ′ Islamic State Fighters have be capture at the Southern U.S. Border"	"742"	"wrongClass"
"Ottawa gunman identify as 32-year-old Michael Zehaf-Bibeau"	"1866"	"wrongClass"
"L. Jinny ? Abdel-Majed Abdel Bary , UK Rapper , Suspected in James Foley Killing : report"	"1649"	"unrelated"
"HBO streaming service could launch in April for $ 15 per month , work on Apple tv"	"815"	"wrongClass"
"islamic Militants Post Video claim to Show behead of U.S. Journalist"	"578"	"wrongClass"
"KANE 's FUTURE in WINNIPEG in DOUBT ?"	"696"	"unrelated"
"Tim Cook Reportedly reveal Apple Watch Waterproofing have improve"	"513"	"unrelated"
"Meteorite strike in Nicaragua puzzle expert"	"185"	"wrongClass"
"Weather reporter Caught write he name in the Snow be NOT Ready to go on camera -lrb- update -rrb-"	"1319"	"wrongClass"
"be miss student in mass grave find near Iguala , Mexico ?"	"983"	"wrongClass"
"weather reporter Mike Seidel be Caught off Guard on Live tv and appear to be urinate in the Snow -- watch !"	"381"	"unrelated"
"Cold Turkey"	"1891"	"unrelated"
"how do Fake Chinese News site Dupe Washington Post , Atlantic , BBC ?"	"1731"	"unrelated"
"Meteorite strike in Nicaragua puzzle expert"	"1175"	"unrelated"
"have J.J. Abrams ask for the force awaken release date to be move up ?"	"748"	"unrelated"
"indian worker sack after go on leave for 24 year"	"2210"	"unrelated"
"Texas plumber 's truck spot in Syria : ` we have nothing to do with terror at all '"	"2242"	"wrongClass"
"IRAQI HEALTH OFFICIAL : EBOLA have kill 5 isis fighter"	"1291"	"unrelated"
"Media outlet identify ` Jihadi John '"	"1107"	"unrelated"
"sick Mum Sedated after try to eat Baby"	"698"	"unrelated"
"police find mass grave with at least '15 body ' near Mexico town where 43 student disappear after police clash"	"324"	"unrelated"
"in Kim Jong Un 's absence , he sister may rule . or not ."	"1294"	"wrongClass"
"no , Robert Plant do not Rip up a $ 800 Million Contract"	"1148"	"unrelated"
"see the Crater a Meteorite make in Nicaragua"	"1731"	"wrongClass"
"miss plane"	"1660"	"unrelated"
"Mohammed Emwazi : Man identify as Isis killer ` Jihadi John ' be ` stop by mi5 ' while on safari holiday in Africa in 2010"	"1800"	"wrongClass"
"Banksy ` arrest & Real Identity Revealed ' be the same Hoax from last year"	"1011"	"unrelated"
"Google Said to buy Redwood City office for $ 585 Million"	"1503"	"unrelated"
"Nicaragua meteorite : expert attempt to understand whether mysterious meteorite fall from pass Pitbull asteroid"	"1817"	"unrelated"
"Predator Drone Reportedly spot over ISIS Stronghold"	"1501"	"wrongClass"
"body in Mexico Mass grave apparently not those of miss student"	"702"	"wrongClass"
"miss mexican student ` not find in mass grave '"	"1740"	"unrelated"
"Vladimir Putin Bird Poop Video be Fake"	"1331"	"unrelated"
"Nigeria say it have deal with Boko Haram to release kidnap girl"	"1027"	"wrongClass"
"man chop off he own penis after girlfriend tell he he be no good in bed"	"2496"	"wrongClass"
"Christmas be Cancelled : Pumpkin spice Condoms be a goddamn hoax"	"242"	"unrelated"
"Lebanon ` hold be leader 's daughter and ex-wife '"	"691"	"unrelated"
"HBO streaming service could launch in April for $ 15 per month , work on Apple tv"	"203"	"wrongClass"
"see it : California homeless man use $ 100 gift to give food to other"	"1925"	"wrongClass"
"US hostage ` murder ' by militant in Yemen , say Hagel"	"892"	"wrongClass"
"islamic state killer ` Jihadi John ' name as Mohammed Emwazi"	"2165"	"wrongClass"
"canadian woman ` capture by ISIS in Syria ' say she be actually fine and still fight the jihadist , despite kidnap report"	"2037"	"wrongClass"
"Hunt for ` cruel ' owner who abandon dog at train station"	"424"	"unrelated"
"Angry mob cut off rapist 's penis with meat cleaver -lrb- viewer discretion -rrb-"	"2523"	"unrelated"
"a Vice Guide to spend $ 300,000 on dinner"	"1817"	"unrelated"
"be the iPhone 6 really pull out you hair ?"	"1646"	"wrongClass"
"more than 200 kidnap nigerian girl to be release after deal reach with Boko Haram"	"1195"	"wrongClass"
"a Bogus Banksy"	"1196"	"wrongClass"
"New Rumour suggest Apple Watch to launch in February"	"1056"	"unrelated"
"man cut off manhood , throw it in the bin , after girlfriend leave over small penis"	"1434"	"wrongClass"
"Macaulay Culkin Dead : Internet Death Hoax Claims actor found dead in apartment"	"1492"	"unrelated"
"ISIS release YouTube Video show 10-year-old ` martyr ' allegedly kill in battle"	"1261"	"unrelated"
"Schoolboy who get electric shock from lamppost claim he now have magnetic power"	"1317"	"unrelated"
"Texas Turkey Farm Contaminated with Ebola , over 250,000 Holiday Turkeys infected"	"2210"	"wrongClass"
"Texas plumber baffle after truck end up in the hand of syrian rebel"	"2145"	"wrongClass"
"` Jihadi John ' : the islamic state killer behind the mask be a young Londoner"	"2123"	"wrongClass"
"despite ceasefire announcement , new Boko Haram attack report"	"1003"	"unrelated"
"Fidel Castro be dead , accord to viral Twitter rumor"	"1906"	"unrelated"
"Christian Bale in talk to play Steve Jobs in Sony 's next biopic"	"1646"	"unrelated"
"iraqi media say ISIS militant have contract Ebola"	"2003"	"wrongClass"
"bug in iOS 8 's ` Reset All setting ' option also erase iCloud Drive document"	"221"	"unrelated"
"Kim have ankle surgery : source"	"2022"	"wrongClass"
"this week in Weird News : horrible human slap elderly Woman for sneeze"	"1646"	"unrelated"
"islamist Militants ` Steal ' 11 commercial plane in Libya , spark terror attack fear"	"508"	"wrongClass"
"man have he penis cut off by angry mob after ` attempted rape ' of teenager"	"1223"	"unrelated"
"Ann Arbor pizza delivery driver surprise with $ 2,000 tip"	"1699"	"unrelated"
"Woman spend Entire Week in KFC after get dumped by she boyfriend"	"1523"	"wrongClass"
"mexican investigator fear mass grave might hold 43 miss student"	"1148"	"unrelated"
"tropical spider burrow under man 's skin through appendix scar and live there for three day"	"1602"	"wrongClass"
"McDonald 's Removing Big Mac , Apple Pies and eliminate large size option"	"1777"	"wrongClass"
"Gill Rosenberg , Canadian-Israeli Woman Feared Kidnapped by ISIS , say she be Safe"	"1319"	"unrelated"
"no , Vladimir Putin do not get poop on by a bird during a First World War speech"	"2502"	"unrelated"
"Iraq claim ISIS leader al-Baghdadi 's wife have not be arrest , despite Lebanon insist woman detain at border tell they she be islamist extremist 's spouse"	"1468"	"wrongClass"
"have this argentine woman fall victim to a cruel online hoax ? adult video claim to show teacher have sex with pupil be not all it seem"	"822"	"unrelated"
"White House Fence Jumper Got Farther than previously Thought , source say"	"2409"	"wrongClass"
"Axl Rose Dead ? fan Freak out Over Death Rumors"	"414"	"unrelated"
"Christian Bale quit Steve Jobs movie"	"630"	"unrelated"
"man know as ` Jihadi John ' be identify as Mohammed Emwazi"	"1003"	"unrelated"
"who : Isis do not have Ebola -- but contingency plan be develop for Iraq"	"267"	"unrelated"
"Isis supporter claim US hostage kill in coalition air strike in Syria"	"1107"	"wrongClass"
"#HairGate : iPhone 6 customer be complain that the Phone be Ripping out they hair"	"2276"	"wrongClass"
"Popular ` Banksy ' Instagram account offer powerful message of perseverance after Paris attack"	"1867"	"unrelated"
"New York schoolboy who make $ 72million trading stock on he lunch break - and now take he friend out to dine on $ 400 caviar , drive a BMW and have definitely make he immigrant parent proud"	"1987"	"wrongClass"
"how do Fake Chinese News site Dupe Washington Post , Atlantic , BBC ?"	"377"	"unrelated"
"a Husband Breaks Down in Tears after Lost Voicemail Message by he late wife be recover"	"1294"	"unrelated"
"Marijuana May soon spark just a ticket in New York"	"2217"	"wrongClass"
"soon Marijuana May lead to ticket , not arrest , in New York"	"892"	"unrelated"
"Banksy arrest hoax : US website claim street artist catch in Watford"	"2185"	"unrelated"
"what be fake on the internet this week : Obama 's peace prize , pumpkin-spice condom and insane winter snow"	"608"	"unrelated"
"eyewitness say viral Video of homeless man be stage"	"8"	"unrelated"
"Led Zeppelin Reunion : Robert Plant Rips up $ 300 Million Contract , refuse to rejoin Legendary Band"	"2508"	"unrelated"
"Saudi Arabia ` fatwa over building of snowman '"	"599"	"unrelated"
"Bali awry"	"1819"	"wrongClass"
"Texas plumber 's truck spot in Syria : ` we have nothing to do with terror at all '"	"1090"	"unrelated"
"a bunch of people Thought Banksy get arrest but it be a hoax"	"1544"	"unrelated"
"insurgent kill in Nigeria despite alleged truce with Boko Haram"	"1697"	"unrelated"
"Parliament Hill shooting : Sergeant-At-Arms Kevin Vickers the family hero who take down Ottawa gunman"	"1175"	"unrelated"
"advisory-islamist rebel leader kill in U.S. strike - somali government"	"499"	"unrelated"
"that ESPN Domestic Violence Panel you keep hear about be not real"	"1017"	"unrelated"
"chinese advise to choose british-sounding name to get ahead"	"691"	"unrelated"
"Gateway Pundit"	"2327"	"wrongClass"
"man cut off manhood and throw it in bin after girlfriend dump he over small penis"	"1379"	"unrelated"
"former PGA tour player : Tiger Woods suspend for drug test failure"	"225"	"unrelated"
